142.235172	-245.9130757	199.3484425	46.19836296	-40.69663427	-229.6294866	23.48178742	63.00363386	-54.1959719	31.35742193	-62.70753846	-7.564252386	32.22560943	7.998065999	-45.04932781	-25.8378968	-30.01830202	23.19843794	-7.832430798	-68.10473698	33.14429479	7.796772422	-31.70759478	45.0370638	29.60516269	-20.07159834	-17.49664176	36.49852367	-20.69218202	16.91639255	-12.32095638	-20.91031323	55.46997683	74.9214854	8.250347855	-6.76251499	18.63572321	16.86924331	-12.93657053	23.85282225	84.6616241	19.68882307	-18.80423155	2.467129552	39.35159353	31.10197956	-37.25204557	-66.03079984	-75.68185365	43.70615562	4
-285.890426	-23.94907476	-203.1912971	-74.3478238	166.7676384	-34.4085675	-104.441282	-52.73030257	-28.15441394	-99.10797887	99.85206821	27.93129841	19.26098062	-24.98626112	58.83469662	6.869202768	12.46534934	-2.550461279	-57.37934936	16.52775328	-8.882611136	13.56215902	-62.88724975	-38.79134661	2.186269145	21.89903396	-43.76098334	-11.67326221	31.41335962	-49.55098643	18.87306625	50.02455666	65.73245853	63.83068775	-26.25110811	32.05466053	-9.381989925	-13.02367489	-61.52161491	16.45031086	-0.915559426	-20.02299116	-7.52294635	-19.45337767	9.187779685	-6.080992717	14.65060413	-16.45295678	3.024023979	7.168822679	4
198.1045936	-192.8304746	57.84089319	67.74704689	-338.9946114	-40.77437774	24.14284182	80.44267396	-92.12074902	-93.10472739	74.68566126	100.2769065	-10.66561621	67.53363448	-13.01381113	19.99827865	57.83261419	13.43913672	25.99225935	4.954894927	-44.71908844	-9.434287544	93.37620648	-22.73994714	28.10922936	30.52444942	33.07270334	-65.23756532	1.354233507	21.9285846	24.91891175	35.31566541	49.80286534	21.13651498	41.09925064	25.09032704	76.7895319	-34.87642788	11.7555693	15.60122268	-7.302079338	12.02070506	17.40382142	15.68598368	-49.16025137	21.24776081	-1.270682646	-15.08134348	7.586663053	-8.991560344	3
-193.0545815	84.29815171	-319.8666244	275.776956	233.0018621	-15.8688733	125.3805807	24.98389176	-261.0542952	-133.750999	-217.3727603	-120.6150835	50.99789752	51.16818477	-153.1334811	-74.51657559	-103.985178	11.54022658	34.2848246	200.1534034	-9.553634569	19.15788293	100.4403809	-130.319201	28.46387433	10.34896015	13.70867202	95.0251431	-22.88063249	-31.7858461	-33.56579373	126.2084848	18.89704412	27.39941624	-56.88082985	-57.59149124	-40.0118415	46.23382272	6.117410437	24.32150835	-24.2900362	-27.00201239	19.76442478	-4.917629757	-1.808405814	-8.092925536	-7.206467245	17.86569028	27.24511168	-42.15399329	6
-191.5259555	322.1738152	87.89019113	6.695088112	60.70170186	102.5974402	-57.44602937	-35.88777758	-40.60754557	-87.26390794	-121.4162436	95.14648156	35.72570146	11.37731284	-26.42569273	21.58673349	6.576157753	62.84719312	-38.60040969	-22.84974416	-38.43970657	-6.933843359	-57.94680492	-10.22425541	-32.47329212	43.39055758	9.976259314	29.87170083	-37.18980601	1.690809197	39.2255598	41.74943877	1.237836286	18.25654053	11.47461834	18.02104179	5.700399199	-16.15918736	27.39919729	-37.73186586	7.093541189	-14.55533075	-12.25313743	-19.47693941	18.56241357	1.240673987	14.85034202	-18.76428028	44.91606242	48.91715264	1
21.27467923	370.4309284	105.8117389	44.46484095	-39.14436651	-146.6683681	14.79660706	17.75238879	68.25084932	-57.95668529	21.68164022	23.64042805	46.7053124	-100.7172218	15.71688253	-24.80106356	34.53346388	-13.321501	3.6939021	-23.90948581	30.14082936	7.775686199	8.185767057	-15.44534838	23.42404344	-7.623681516	36.92334285	-12.71220563	-6.126935564	27.49470779	-2.540170061	-11.09233782	-6.109186952	-28.46833729	7.388829693	23.74822134	3.768978304	2.668885737	-23.6571753	-7.686612373	10.072039	2.641987871	34.49849486	-25.74041882	-17.60751042	6.874274496	-11.59068162	14.96360342	-17.78872164	11.99664839	6
591.5629355	34.11429245	-63.59466468	-227.0906577	167.1942478	222.2816597	-0.370510324	168.5075786	69.15293444	112.2628586	-122.8016621	87.15356665	50.56830774	13.02585689	43.30485712	-26.90003303	30.45900485	29.69440365	-34.40523121	32.14564124	115.7981707	18.43206394	100.516862	34.74900259	1.014957577	-17.13546869	43.46660139	-17.01979499	61.14783637	-3.082684569	46.49914919	13.30344151	45.45083029	17.39290486	-27.49540803	45.72766332	-25.64728448	28.03962105	-8.796944826	-41.42339581	29.62830818	-9.902062967	-52.27183178	-14.61433551	10.99635087	-10.38310274	24.02587936	13.72140666	-2.178045752	-33.93924825	1
-213.5901329	-418.4852634	-17.96058182	-72.98868038	5.159105398	144.0217752	-110.8592509	85.35951729	41.06074023	39.20101855	38.52718012	-36.0948856	6.557442863	-43.42762366	-9.891243715	-0.686486875	-48.47742862	25.51484597	-70.26546332	-18.6003838	-50.43167025	66.08431173	-7.469481631	32.96511424	28.01615105	-27.66232769	24.97871478	11.8351471	-39.60141794	16.22519245	-0.305670927	-19.13851777	2.742994346	-39.92078366	-12.12425837	6.009297658	1.495356003	16.73615923	13.42433361	15.44128115	-14.53044101	-4.099057061	16.97038823	2.246250366	-18.50923694	-5.799044406	3.27632759	15.05017947	23.13692037	17.84346394	4
-255.2341922	90.44979076	-152.0970201	33.11252866	49.03362421	-50.25029265	-47.34823014	-11.46127034	62.06380283	-89.06289181	14.16808627	-11.33889258	52.03827111	-77.92550817	26.88768887	-38.57678082	28.23639227	39.93885286	-94.77362515	38.21781112	-3.763870559	-8.493993836	-67.02099989	-25.40815337	36.06176366	-1.290957872	-26.3033518	-25.75380055	42.55010161	-19.54626215	8.716860085	45.54619852	14.58149611	-9.163462407	-0.453387697	35.5305141	20.52632152	-9.174296005	-34.85114488	13.31717949	21.62792412	-23.65870602	-13.61359186	56.87567604	32.05218465	-0.095334311	6.535985547	-2.550714605	-0.667371436	-18.31817592	4
-123.7518477	-316.3271854	-225.253861	-10.33732227	-29.34352122	70.73687031	-129.9720058	99.53019064	54.75065881	-5.504639597	41.57623067	-28.57338176	91.99933986	1.63549197	9.342929041	39.91516818	-69.89515337	20.7485207	10.20682786	0.966438227	-28.3862935	28.94546911	-1.920591158	16.03138897	12.53487843	1.09214599	12.10822342	-26.93041311	-20.10798035	-12.3446001	-8.231298026	-8.100936627	-43.29696006	-16.18181501	-28.8718846	7.288454584	-13.08360126	-34.75963214	4.901819122	-23.77505362	20.4425578	24.54763233	26.73757564	19.35134807	16.3042147	29.14458292	18.64372804	-17.40558841	25.39133572	-21.71352202	4
