-2.228759705	1.247983706	-0.131358563	-0.532940482	1.230232485	2.116690018	-2.712967281	-1.578581221	-1.998645147	1.251710761	-1.509342942	0.588387339	0.204023221	-0.731709896	-1.706065178	0.177831859	-0.083499183	-1.881016468	-1.375817193	-0.072233994	-0.351510125	3.426092019	-0.389920407	1.840829274	1.12944792	2.30821643	-2.098837882	1.553831837	-1.000432254	1.909150519	1.347123162	0.204491051	0.641828403	-1.291591543	0.787903599	0.636904557	0.939377152	0.280135765	0.130708685	0.362045736	-0.498150241	1.546981943	0.075663682	-0.657623145	-1.881279491	0.234916584	-1.854379545	0.972172631	0.670545888	1.375282731	1
-0.826765861	-0.851782783	2.763412676	0.411813307	0.868706167	-1.639705337	-1.398087507	-0.470714387	-0.325503331	1.903411612	2.771818749	0.808192556	-0.784419517	-2.722071671	-0.402648668	0.281979456	1.190434939	-1.10221912	-2.390914951	-0.035550917	-0.629811052	-0.141102575	1.044234666	-0.132262627	0.176229065	-0.032028155	-0.330862719	0.767478104	0.069546382	0.605033294	2.169920422	-0.903914393	0.464346413	-1.402268204	-0.927999656	0.046615112	0.070376361	1.785984495	0.378667403	0.262592357	-1.483217767	0.427820245	0.312216023	-1.205156531	-1.991079062	-1.538204638	0.448842753	-1.029593461	1.226396816	1.046121252	1
-2.260467517	-0.921906524	-0.452799289	-0.750044228	1.55624408	-2.411857817	2.04389433	-1.619804918	2.908164834	-0.451150024	1.713321032	1.489964947	-2.654030359	0.100127471	0.205114606	0.36597037	-1.539560051	2.172668374	-2.036729641	-1.070849358	-2.556370524	0.842276474	0.507033653	1.402314971	-2.002638192	-0.26106064	-0.391007732	-0.130544245	-1.120923157	0.922422449	0.476578166	-1.109859649	2.021596811	3.381941597	-0.812578106	0.450817607	-1.850504757	-1.249140027	0.966004472	-0.37866414	-0.331881888	-1.875800784	1.094542783	2.496971767	0.423776145	0.463648224	-0.194744359	0.384684895	0.751710371	1.492784798	1
-0.534778958	0.766978639	-2.814981096	-0.170614716	1.001502531	-4.519367061	-0.464006326	-0.501403042	-1.442704	1.558537758	0.439514642	3.451031844	-0.519342871	0.522162559	0.02349741	0.020573994	-0.182021917	-1.246934076	0.557517184	1.196343236	1.488029993	1.942512077	2.754670618	-1.815002635	-2.380372845	0.647634106	-0.257609345	2.425228367	-0.271827558	-0.629721902	-0.031335174	1.23014928	1.348877379	-0.119578379	-3.49990341	-2.111552392	-1.121900218	-1.122023187	1.000332064	1.006091456	0.597348396	0.04615285	-1.23692928	0.854141364	-0.192981892	1.875713568	1.280175183	0.627523035	0.703631449	-1.809041814	1
-0.400790128	-0.017002348	0.735008302	0.458213012	1.582776652	0.563866189	-1.364867426	-2.05141668	1.241523843	-0.547568462	0.921200502	-0.458118909	-1.377745827	0.351709874	-0.440177166	-1.940414051	-0.012251206	-1.079691911	0.607519582	-0.490100491	-0.252979165	0.92957352	1.363473875	-1.420440923	-0.563900685	-1.476721239	-1.189658881	1.459784527	1.805163797	-0.909670676	-0.540952378	-0.115406047	1.16276037	-1.721950445	0.58317911	0.710943071	0.614857125	1.365768601	2.79741011	-1.749977371	-0.233201291	0.917333406	0.228292951	-1.402358255	3.149352196	1.213362804	1.135187584	-0.664617761	1.390410515	-2.266176264	1
-1.939324223	-1.902189748	1.016539439	-1.803116905	-0.405750657	1.6314732	1.220256545	0.356042737	-1.046254312	-1.443946356	-0.870408203	-0.541882559	0.865764898	-0.811490622	-1.031124243	-0.533555331	1.213139192	2.948087496	-0.320671684	-0.471902264	-1.509462294	1.543353775	0.700892347	-2.813806644	-2.505493073	0.195288118	0.241353874	0.971642454	2.364018997	1.706602439	-0.621021432	0.871409283	-0.556723821	-1.324441824	0.071162508	0.084228888	0.148343174	1.60955151	-2.652923341	1.053019351	-0.846038925	-1.491103318	-0.801667495	-0.976532133	-0.277281667	-0.024555004	0.161857028	1.193372785	-1.070847816	-0.853945203	1
-1.385479978	3.045108366	1.262331887	1.611503849	1.104769453	-0.301555834	-0.404795918	0.831691944	-0.275013616	-0.924125245	-1.558519087	-1.438203791	2.026834724	1.705226711	0.971570019	-0.655357168	0.334539087	1.293818451	0.077829769	-0.190037652	-0.774317115	-1.701246599	0.078512104	-0.551165568	1.420059113	-0.838281166	0.308659988	-0.162589696	-1.05553754	-2.324798983	-0.266115423	-0.105436747	0.291664586	0.968149916	-1.103800043	0.075188575	0.207493322	-0.094623125	-1.916940552	1.865941251	0.43654305	-1.045254994	1.117384486	-0.76156055	0.197255319	0.325009726	-0.168762455	-1.165367927	-0.285445315	0.113846378	1
-0.282671185	0.713604688	0.421454281	-2.42241278	0.268199053	-0.803750186	2.232737319	1.143376884	1.66151818	-1.539120721	0.012121306	-1.133855664	0.131521687	-0.188547024	0.581897213	-0.044511703	1.220762967	0.551990227	-0.812550132	0.318535926	-2.027264682	1.431734214	1.734984788	0.591725069	-0.51432846	0.951183024	-0.163042554	2.129204783	-0.371396936	-0.467981084	0.25215213	1.447206413	1.538477591	0.381653778	0.894210626	1.668440942	0.008302774	-1.641651254	1.893215724	-2.261128553	0.390293141	1.033137035	1.406005801	1.284582586	-0.434769622	-0.26753418	0.830135094	1.143168169	0.489798771	-0.88200463	1
-0.733075011	0.494688821	1.747047454	-0.525505514	1.936740425	0.296597294	1.706079871	0.41515757	0.469798651	-0.141801111	-1.240767917	1.46376199	-0.27936691	-0.202566235	1.900702749	-1.023463982	4.253408505	-0.324709501	-0.048098528	-1.368067319	-0.210761731	-0.025583924	0.272592149	-0.739555157	-1.082470193	1.469434441	2.289660552	0.294547819	-0.431261139	-2.484771625	1.567447149	-0.27315078	0.79968564	1.132590435	-0.422897001	-1.486499707	-1.758486987	-0.625906856	0.014872236	1.291154607	-0.83714757	-0.411709729	1.301783332	0.700731072	0.345596118	1.07026735	0.364383136	0.419337773	-1.604114935	-1.004794458	1
0.138146198	1.76536807	-1.327611464	-1.102811608	0.3710796	3.45236222	1.030957484	-0.129520083	0.163081851	-2.063713081	1.423654785	-0.020227418	1.039278762	-2.196530252	1.824363191	-0.752519644	-0.356253614	1.592101726	0.601658166	-1.823162231	-1.978058178	3.380890734	1.172334918	1.621142176	0.720134643	1.288455771	1.066595422	1.372871999	-1.322470081	-0.478337237	-0.555010487	3.340126457	-0.969337169	-1.396258031	0.098541872	-1.562897776	-2.493722315	-0.815343774	0.870165178	1.230084299	-1.164095945	0.738463403	3.225914702	-0.320587936	-0.360449493	-0.207275085	1.513483089	0.310615087	-0.423501782	0.701566269	1
